,salario,NombreEmpresa,modalidad,Plataforma,Fecha,salary.country.currency.currencyCode,PuestoTrabajo,pais,codigo_pais,sub_region
22855,141496.0,Nielsen,presencial,glassdoor,2019-10-23,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22856,27644.0,Informa,presencial,glassdoor,2019-10-11,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22857,49270.0,Twitter,presencial,glassdoor,2019-07-31,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22858,84132.0,Ministry of Justice UK,presencial,glassdoor,2019-10-28,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22859,91345.0,Parkopedia,presencial,glassdoor,2019-06-06,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22860,106046.0,Adecco,presencial,glassdoor,2019-11-03,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22861,106073.0,Globality,presencial,glassdoor,2019-11-04,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22862,52262.0,Pearson,presencial,glassdoor,2019-06-01,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22863,70481.0,Hays,presencial,glassdoor,2019-10-20,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22864,45088.0,Microsoft,presencial,glassdoor,2019-09-26,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22865,97669.0,Harnham,presencial,glassdoor,2019-11-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22866,64641.0,Harnham,presencial,glassdoor,2019-11-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22867,100959.0,Publicis,presencial,glassdoor,2019-09-27,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22868,126508.0,Harnham,presencial,glassdoor,2019-11-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22869,127267.0,notonthehighstreet,presencial,glassdoor,2019-10-10,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22870,128260.0,Harnham,presencial,glassdoor,2019-11-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22871,4009.0,iwoca,presencial,glassdoor,2019-03-13,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22872,18943.0,Brightwater,presencial,glassdoor,2019-10-26,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22873,19257.0,IDPP,presencial,glassdoor,2019-11-05,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22874,43322.0,Expedia Group,presencial,glassdoor,2019-06-01,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22875,141245.0,Nestlé,presencial,glassdoor,2019-10-31,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22876,39864.0,Hays,presencial,glassdoor,2019-11-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22877,132142.0,PROWLER.io,presencial,glassdoor,2019-11-05,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22878,144836.0,Hays,presencial,glassdoor,2019-09-07,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22879,144868.0,Hiring,presencial,glassdoor,2019-10-10,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22880,1287.0,eTeam,presencial,glassdoor,2019-06-14,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22881,6230.0,TUI Group,presencial,glassdoor,2019-08-24,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22882,6245.0,Ripjar,presencial,glassdoor,2019-04-07,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22883,37601.0,Nestlé,presencial,glassdoor,2019-10-31,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22884,37681.0,Harnham,presencial,glassdoor,2019-11-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22885,40520.0,Opus Recruitment,presencial,glassdoor,2019-10-30,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22886,57571.0,Venturi UK,presencial,glassdoor,2019-05-21,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22887,77418.0,PROWLER.io,presencial,glassdoor,2019-11-05,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22888,147011.0,Invenia,presencial,glassdoor,2019-10-10,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22889,85709.0,Aqovia,presencial,glassdoor,2019-10-23,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22890,73639.0,Venturi UK,presencial,glassdoor,2019-07-04,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22891,92398.0,Nielsen,presencial,glassdoor,2019-10-23,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22892,25992.0,Ministry of Justice UK,presencial,glassdoor,2019-10-28,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22893,6795.0,BenevolentAI,presencial,glassdoor,2019-10-02,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22894,93739.0,Hiring,presencial,glassdoor,2019-10-10,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22895,95935.0,Aspire Data Recruitment,presencial,glassdoor,2019-08-02,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22896,61660.0,Cognitive Group,presencial,glassdoor,2019-11-04,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22897,63693.0,Telefónica,presencial,glassdoor,2019-10-10,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22898,63704.0,Aspire Data Recruitment,presencial,glassdoor,2019-05-19,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22899,89762.0,Hays,presencial,glassdoor,2019-09-07,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22900,42515.0,Aspire Data Recruitment,presencial,glassdoor,2019-05-19,,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22901,43994.0,Vodafone,presencial,glassdoor,2019-11-06,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22902,124497.0,QBE,presencial,glassdoor,2019-10-19,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22903,28989.0,SSE,presencial,glassdoor,2019-11-10,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22904,31512.0,Park Resorts,presencial,glassdoor,2019-10-19,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22905,31544.0,Ripjar,presencial,glassdoor,2019-04-07,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22906,48120.0,Opus Recruitment,presencial,glassdoor,2019-10-30,GBP,data scientist,United Kingdom of Great Britain and Northern Ireland,GB,Northern Europe
22907,41294.0,LAToken,presencial,glassdoor,2019-10-31,,data analyst,Russian Federation,RU,Eastern Europe
22908,79967.0,J.P. Morgan,presencial,glassdoor,2019-10-22,GBP,data analyst,Russian Federation,RU,Eastern Europe
22909,87099.0,Chase,presencial,glassdoor,2019-10-21,GBP,data analyst,Russian Federation,RU,Eastern Europe
22910,5453.0,LAToken,presencial,glassdoor,2019-10-31,,data analyst,Russian Federation,RU,Eastern Europe
22911,23600.0,Kaspersky,presencial,glassdoor,2019-10-17,GBP,data analyst,Russian Federation,RU,Eastern Europe
22912,47584.0,adidas,presencial,glassdoor,2019-10-22,GBP,data analyst,Russian Federation,RU,Eastern Europe
22913,47654.0,adidas,presencial,glassdoor,2019-10-24,GBP,data analyst,Russian Federation,RU,Eastern Europe
22914,128972.0,LAToken,presencial,glassdoor,2019-10-31,,data analyst,Russian Federation,RU,Eastern Europe
22915,129401.0,Keywords Studios,presencial,glassdoor,2019-10-22,,data analyst,Russian Federation,RU,Eastern Europe
22916,60607.0,Chase,presencial,glassdoor,2019-10-21,GBP,data analyst,Russian Federation,RU,Eastern Europe
22917,112235.0,Refinitiv,presencial,glassdoor,2019-10-29,GBP,data analyst,Russian Federation,RU,Eastern Europe
22918,113651.0,adidas,presencial,glassdoor,2019-10-24,GBP,data analyst,Russian Federation,RU,Eastern Europe
22919,71895.0,adidas,presencial,glassdoor,2019-10-24,GBP,data analyst,Russian Federation,RU,Eastern Europe
22920,65931.0,LAToken,presencial,glassdoor,2019-10-31,,data analyst,Russian Federation,RU,Eastern Europe
22921,96241.0,LAToken,presencial,glassdoor,2019-10-31,,data analyst,Russian Federation,RU,Eastern Europe
22922,2707.0,Kofax,presencial,glassdoor,2019-10-21,GBP,data scientist,Russian Federation,RU,Eastern Europe
22923,33925.0,SEMrush,presencial,glassdoor,2019-10-21,,data scientist,Russian Federation,RU,Eastern Europe
22924,121411.0,SEMrush,presencial,glassdoor,2019-10-21,,data scientist,Russian Federation,RU,Eastern Europe
22925,23208.0,Kofax,presencial,glassdoor,2019-10-21,GBP,data scientist,Russian Federation,RU,Eastern Europe
22926,39632.0,Wheely,presencial,glassdoor,2019-10-30,,data scientist,Russian Federation,RU,Eastern Europe
22927,42019.0,GM Financial,presencial,glassdoor,2019-11-08,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22928,51446.0,Team International,presencial,glassdoor,2019-10-28,,data analyst,Colombia,CO,Latin America and the Caribbean
22929,56901.0,GOEL,presencial,glassdoor,2019-08-25,,data analyst,Colombia,CO,Latin America and the Caribbean
22930,89146.0,GM Financial,presencial,glassdoor,2019-11-08,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22931,22120.0,J.P. Morgan,presencial,glassdoor,2019-10-19,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22932,122440.0,Bizagi,presencial,glassdoor,2019-11-06,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22933,70530.0,Bizagi,presencial,glassdoor,2019-11-06,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22934,63292.0,Bizagi,presencial,glassdoor,2019-11-06,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22935,74016.0,Sutherland,presencial,glassdoor,2019-11-08,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22936,65698.0,Sutherland,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22937,89596.0,Sutherland,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22938,124114.0,SAP,presencial,glassdoor,2019-10-14,GBP,data scientist,Colombia,CO,Latin America and the Caribbean
22939,68815.0,SAP,presencial,glassdoor,2019-10-14,GBP,data scientist,Colombia,CO,Latin America and the Caribbean
22940,1470.0,Team International,presencial,glassdoor,2019-11-07,,data scientist,Colombia,CO,Latin America and the Caribbean
22941,47427.0,Johnson & Johnson,presencial,glassdoor,2019-11-08,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22942,106941.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22943,109486.0,Dell Technologies,presencial,glassdoor,2019-10-30,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22944,129317.0,Citicapital Commercial Corp,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22945,66725.0,Citi,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22946,39425.0,Yellowpepper,presencial,glassdoor,2019-10-25,,data analyst,Colombia,CO,Latin America and the Caribbean
22947,139894.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-09,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22948,143050.0,Citi,presencial,glassdoor,2019-11-08,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22949,42925.0,Dell Technologies,presencial,glassdoor,2019-10-30,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22950,94822.0,Citi,presencial,glassdoor,2019-11-09,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22951,115558.0,Citi,presencial,glassdoor,2019-11-09,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22952,118959.0,Citicapital Commercial Corp,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22953,88465.0,Apple,presencial,glassdoor,2019-10-16,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22954,129465.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22955,137392.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22956,2118.0,Biogen,presencial,glassdoor,2019-11-01,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22957,118608.0,Citi,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22958,144382.0,Citi,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22959,116431.0,Citi,presencial,glassdoor,2019-11-09,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22960,68421.0,Biogen,presencial,glassdoor,2019-11-01,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22961,101151.0,Weatherford,presencial,glassdoor,2019-10-14,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22962,10819.0,Citi,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22963,57422.0,Open Education,presencial,glassdoor,2019-10-15,,data analyst,Colombia,CO,Latin America and the Caribbean
22964,63834.0,Citicapital Commercial Corp,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22965,77638.0,Citi,presencial,glassdoor,2019-11-02,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22966,82200.0,Citicapital Commercial Corp,presencial,glassdoor,2019-10-25,GBP,data analyst,Colombia,CO,Latin America and the Caribbean
22967,42042.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22968,103731.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22969,109567.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22970,130408.0,Careersome,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
22971,135796.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22972,56353.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22973,56859.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22974,100469.0,The Place,presencial,glassdoor,2019-11-05,,data analyst,Nigeria,NG,Sub-Saharan Africa
22975,101540.0,Fenix International,presencial,glassdoor,2019-11-08,,data analyst,Nigeria,NG,Sub-Saharan Africa
22976,78244.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22977,79256.0,Careersome,presencial,glassdoor,2019-10-30,,data analyst,Nigeria,NG,Sub-Saharan Africa
22978,80467.0,Montaigne Place,presencial,glassdoor,2019-10-15,,data analyst,Nigeria,NG,Sub-Saharan Africa
22979,2908.0,Index Consult,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22980,8024.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22981,33437.0,Careersome,presencial,glassdoor,2019-10-23,,data analyst,Nigeria,NG,Sub-Saharan Africa
22982,38018.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22983,118006.0,Compovine Technologies,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22984,75710.0,Careersome,presencial,glassdoor,2019-10-23,,data analyst,Nigeria,NG,Sub-Saharan Africa
22985,76226.0,Careersome,presencial,glassdoor,2019-11-05,,data analyst,Nigeria,NG,Sub-Saharan Africa
22986,76690.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22987,102381.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22988,36488.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22989,62906.0,ASCENTech,presencial,glassdoor,2019-10-16,,data analyst,Nigeria,NG,Sub-Saharan Africa
22990,70206.0,eHealth4everyone,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22991,71088.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22992,541.0,Cummins,presencial,glassdoor,2019-10-18,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
22993,10406.0,Byteworks,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22994,10664.0,The App Concept ,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
22995,35024.0,Careersome,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
22996,35481.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22997,42388.0,SecuriShield Solutions,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22998,97561.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
22999,145688.0,Careersome,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23000,130233.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23001,139568.0,Careersome,presencial,glassdoor,2019-10-17,,data analyst,Nigeria,NG,Sub-Saharan Africa
23002,109263.0,Palladium,presencial,glassdoor,2019-11-05,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23003,138232.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23004,138248.0,Careersome,presencial,glassdoor,2019-10-23,,data analyst,Nigeria,NG,Sub-Saharan Africa
23005,61855.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23006,68772.0,Careersome,presencial,glassdoor,2019-10-26,,data analyst,Nigeria,NG,Sub-Saharan Africa
23007,74639.0,Careersome,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23008,22859.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23009,7270.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23010,118650.0,Fine & Country,presencial,glassdoor,2019-10-19,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23011,118765.0,Careersome,presencial,glassdoor,2019-10-25,,data analyst,Nigeria,NG,Sub-Saharan Africa
23012,121026.0,Careersome,presencial,glassdoor,2019-11-05,,data analyst,Nigeria,NG,Sub-Saharan Africa
23013,145024.0,Careersome,presencial,glassdoor,2019-10-23,,data analyst,Nigeria,NG,Sub-Saharan Africa
23014,54034.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23015,54153.0,"Discovery, Inc.",presencial,glassdoor,2019-11-07,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23016,58867.0,Careersome,presencial,glassdoor,2019-10-17,,data analyst,Nigeria,NG,Sub-Saharan Africa
23017,58928.0,Careersome,presencial,glassdoor,2019-10-17,,data analyst,Nigeria,NG,Sub-Saharan Africa
23018,59056.0,Careersome,presencial,glassdoor,2019-11-05,,data analyst,Nigeria,NG,Sub-Saharan Africa
23019,102976.0,Careersome,presencial,glassdoor,2019-11-06,,data analyst,Nigeria,NG,Sub-Saharan Africa
23020,111565.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23021,115381.0,"Discovery, Inc.",presencial,glassdoor,2019-11-06,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23022,126955.0,Careersome,presencial,glassdoor,2019-10-24,,data analyst,Nigeria,NG,Sub-Saharan Africa
23023,127121.0,Careersome,presencial,glassdoor,2019-10-16,,data analyst,Nigeria,NG,Sub-Saharan Africa
23024,119926.0,Careersome,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23025,125723.0,Institute of Chartered Accountants of Nigeria,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23026,60391.0,Goldy Consultancy Services,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23027,137185.0,Careersome,presencial,glassdoor,2019-10-25,,data analyst,Nigeria,NG,Sub-Saharan Africa
23028,23407.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23029,140340.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23030,121531.0,BUSA HR,presencial,glassdoor,2019-10-28,,data analyst,Nigeria,NG,Sub-Saharan Africa
23031,123183.0,Careersome,presencial,glassdoor,2019-11-06,,data analyst,Nigeria,NG,Sub-Saharan Africa
23032,143416.0,Careersome,presencial,glassdoor,2019-10-31,,data analyst,Nigeria,NG,Sub-Saharan Africa
23033,143517.0,Careersome,presencial,glassdoor,2019-10-16,,data analyst,Nigeria,NG,Sub-Saharan Africa
23034,112435.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23035,9857.0,Careersome,presencial,glassdoor,2019-10-30,,data analyst,Nigeria,NG,Sub-Saharan Africa
23036,14684.0,Careersome,presencial,glassdoor,2019-10-17,,data analyst,Nigeria,NG,Sub-Saharan Africa
23037,19768.0,Careersome,presencial,glassdoor,2019-11-05,,data analyst,Nigeria,NG,Sub-Saharan Africa
23038,30639.0,Goldy Consultancy Services,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23039,25582.0,Compovine Technologies,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23040,29592.0,Visteon,presencial,glassdoor,2019-10-30,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23041,29597.0,Compovine Technologies,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23042,107680.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23043,113510.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23044,114726.0,Index Consult,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23045,137541.0,Palladium,presencial,glassdoor,2019-11-05,GBP,data analyst,Nigeria,NG,Sub-Saharan Africa
23046,137855.0,Whyte Cleon,presencial,glassdoor,2019-10-29,,data analyst,Nigeria,NG,Sub-Saharan Africa
23047,71911.0,MTN Nigeria,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23048,91086.0,Byteworks,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23049,146506.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23050,27950.0,Careersome,presencial,glassdoor,2019-10-28,,data analyst,Nigeria,NG,Sub-Saharan Africa
23051,28364.0,Careersome,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
23052,48318.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23053,49591.0,eHealth4everyone,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23054,91322.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23055,102582.0,Careersome,presencial,glassdoor,2019-10-19,,data analyst,Nigeria,NG,Sub-Saharan Africa
23056,52241.0,Careersome,presencial,glassdoor,2019-11-05,,data analyst,Nigeria,NG,Sub-Saharan Africa
23057,70714.0,Careersome,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23058,83215.0,Careersome,presencial,glassdoor,2019-10-29,,data analyst,Nigeria,NG,Sub-Saharan Africa
23059,98348.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23060,98887.0,Global Property & Facilities International,presencial,glassdoor,2019-10-31,,data analyst,Nigeria,NG,Sub-Saharan Africa
23061,99018.0,Compovine Technologies,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23062,146322.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23063,4136.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23064,4153.0,SBSC,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23065,9092.0,Goldy Consultancy Services,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23066,38537.0,Compovine Technologies,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23067,38624.0,Careersome,presencial,glassdoor,2019-10-22,,data analyst,Nigeria,NG,Sub-Saharan Africa
23068,43180.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23069,141107.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23070,10908.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23071,132857.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23072,132863.0,Careersome,presencial,glassdoor,2019-10-19,,data analyst,Nigeria,NG,Sub-Saharan Africa
23073,136882.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23074,137007.0,Careersome,presencial,glassdoor,2019-11-07,,data analyst,Nigeria,NG,Sub-Saharan Africa
23075,6132.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23076,36910.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23077,77469.0,Careersome,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23078,54894.0,Careersome,presencial,glassdoor,2019-10-31,,data analyst,Nigeria,NG,Sub-Saharan Africa
23079,54948.0,Index Consult,presencial,glassdoor,2019-11-01,,data analyst,Nigeria,NG,Sub-Saharan Africa
23080,55047.0,Careersome,presencial,glassdoor,2019-10-23,,data analyst,Nigeria,NG,Sub-Saharan Africa
23081,84447.0,Whyte Cleon,presencial,glassdoor,2019-10-29,,data analyst,Nigeria,NG,Sub-Saharan Africa
